occ_code,task_id,pi,normalized_time
11-3031.03,15660,0.0030048730421212,0.0231213872832369
11-3031.03,15661,0.012819881075767,0.0231213872832369
11-3031.03,15662,0.0015468396203494,0.0231213872832369
11-3031.03,15663,0.0113697035208864,0.0346820809248554
11-3031.03,15664,0.0544106948966567,0.0231213872832369
11-3031.03,15665,0.0568747288561404,0.0693641618497109
11-3031.03,15666,0.0121248604405705,0.0173410404624277
11-3031.03,15667,0.090199199565759,0.1156069364161849
11-3031.03,15668,0.0399855819168545,0.0462427745664739
11-3031.03,15669,0.0863288578539392,0.0924855491329479
11-3031.03,15671,0.0244223572428652,0.0578034682080924
11-3031.03,15672,0.0268730942460908,0.0346820809248554
11-3031.03,15673,0.0126317697486044,0.0231213872832369
11-3031.03,15674,0.0371202513627817,0.0462427745664739
11-3031.03,15675,0.0728003804634397,0.0462427745664739
11-3031.03,15676,0.0848358152445628,0.0578034682080924
11-3031.03,15677,0.0211407734074374,0.0346820809248554
11-3031.03,15678,0.1650429313931339,0.1156069364161849
11-3031.03,15679,0.0904934627088569,0.0924855491329479
13-1199.06,15702,0.0073437144753834,0.0145348837209302
13-1199.06,15703,0.0265620447247304,0.0290697674418604
13-1199.06,15704,0.0180037520143013,0.0436046511627907
13-1199.06,15705,0.0205628352273073,0.0072674418604651
13-1199.06,15706,0.0125123876688273,0.0145348837209302
13-1199.06,15707,0.048813865631421,0.0290697674418604
13-1199.06,15708,0.0233338242559341,0.002906976744186
13-1199.06,15709,0.0871759253282866,0.0145348837209302
13-1199.06,15710,0.0636440782364163,0.0436046511627907
13-1199.06,15711,0.0431276302526357,0.0145348837209302
13-1199.06,15712,0.0165302756038445,0.0072674418604651
13-1199.06,15713,0.0137259522485351,0.0145348837209302
13-1199.06,15714,0.0347200510401195,0.0072674418604651
13-1199.06,15715,0.0042766621738841,0.0072674418604651
13-1199.06,15716,0.0007758377367652,0.0072674418604651
13-1199.06,15717,0.0260469507051574,0.0436046511627907
13-1199.06,15718,0.0738658846198536,0.1162790697674418
13-1199.06,15719,0.0076813192341403,0.0290697674418604
13-1199.06,15720,0.0113641116313568,0.0436046511627907
13-1199.06,15721,0.0252716628210585,0.0436046511627907
13-1199.06,15722,0.0122302341159889,0.0145348837209302
13-1199.06,15723,0.0089420470016956,0.0072674418604651
13-1199.06,15725,0.0077112035029977,0.0145348837209302
13-1199.06,15726,0.0162098696496803,0.0145348837209302
13-1199.06,15727,0.0059260572476327,0.0218023255813953
13-1199.06,15728,0.0695101872231473,0.0872093023255814
13-1199.06,15729,0.0310231701681481,0.0581395348837209
13-1199.06,15730,0.0468284804130588,0.0145348837209302
13-1199.06,15731,0.0700369934999153,0.0290697674418604
13-1199.06,15732,0.0267926934446219,0.0436046511627907
13-1199.06,15733,0.0182340934268994,0.0581395348837209
13-1199.06,15734,0.026251776837921,0.0581395348837209
13-1199.06,15735,0.0158252818310041,0.0436046511627907
11-9199.09,15808,0.0419645360631472,0.0380952380952381
11-9199.09,15809,0.1226903802472945,0.0952380952380952
11-9199.09,15810,0.0700004339115853,0.0571428571428571
11-9199.09,15811,0.0407847147809324,0.0380952380952381
11-9199.09,15812,0.0321546666995811,0.0380952380952381
11-9199.09,15813,0.1026721010183415,0.0761904761904762
11-9199.09,15814,0.0053207353915216,0.0285714285714285
11-9199.09,15815,0.0062272679157272,0.0285714285714285
11-9199.09,15816,0.1320406755973995,0.0952380952380952
11-9199.09,15817,0.0466077028955428,0.0476190476190476
11-9199.09,15818,0.0492338591316119,0.0380952380952381
11-9199.09,15819,0.0701347275542805,0.0761904761904762
11-9199.09,15820,0.0414539479479001,0.0380952380952381
11-9199.09,15821,0.0018490477491261,0.0380952380952381
11-9199.09,15822,0.0983501499831938,0.1523809523809524
11-9199.09,15823,0.1385150531128138,0.1142857142857142
11-9199.10,15824,0.1143294933100573,0.1034482758620689
11-9199.10,15825,0.0151547461985852,0.0344827586206896
11-9199.10,15826,0.0591527458595947,0.0603448275862069
11-9199.10,15827,0.0532599025579777,0.0862068965517241
11-9199.10,15828,0.0915736288133099,0.0603448275862069
11-9199.10,15829,0.053732364049443,0.043103448275862
11-9199.10,15830,0.102943355559063,0.0689655172413793
11-9199.10,15831,0.0278551759741905,0.0689655172413793
11-9199.10,15832,0.0401514941649641,0.0517241379310344
11-9199.10,15833,0.0479310701586311,0.0344827586206896
11-9199.10,15834,0.0928100107198947,0.0689655172413793
11-9199.10,15835,0.0395949138185895,0.0517241379310344
11-9199.10,15836,0.1240945948930311,0.1379310344827586
11-9199.10,15837,0.0267478746413542,0.0517241379310344
11-9199.10,15838,0.1106686292813133,0.0775862068965517
17-2072.01,16351,0.0433956021109823,0.0314960629921259
17-2072.01,16352,0.0429789697680766,0.0314960629921259
17-2072.01,16353,0.0860026104626638,0.0708661417322834
17-2072.01,16354,0.0838141155165053,0.0787401574803149
17-2072.01,16355,0.0316182322237293,0.0472440944881889
17-2072.01,16356,0.0133025984155867,0.0314960629921259
17-2072.01,16357,0.0260956242013645,0.0472440944881889
17-2072.01,16358,0.0699462526062237,0.0472440944881889
17-2072.01,16359,0.0667398283103467,0.0472440944881889
17-2072.01,16360,0.0462153401460272,0.0551181102362204
17-2072.01,16361,0.0258645319525453,0.0629921259842519
17-2072.01,16362,0.0367254204194738,0.0393700787401574
17-2072.01,16363,0.041607432633334,0.0314960629921259
17-2072.01,16364,0.0403792330658071,0.0236220472440944
17-2072.01,16365,0.0511487056626816,0.0393700787401574
17-2072.01,16366,0.0432517870284935,0.0472440944881889
17-2072.01,16367,0.0259671701214701,0.0314960629921259
17-2072.01,16368,0.0341655332433765,0.0393700787401574
17-2072.01,16369,0.0515132258643618,0.0944881889763779
17-2072.01,16370,0.0931213870426772,0.0629921259842519
17-2072.01,16371,0.0461463992042721,0.0393700787401574
17-2199.05,16464,0.0082817931200477,0.0359712230215827
17-2199.05,16465,0.0148781658157964,0.0215827338129496
17-2199.05,16466,0.0056303404933382,0.0287769784172661
17-2199.05,16468,0.0396311513285433,0.0287769784172661
17-2199.05,16469,0.01056179769437,0.0287769784172661
17-2199.05,16470,0.0125023360277557,0.0863309352517985
17-2199.05,16471,0.0151140718986227,0.0503597122302158
17-2199.05,16473,0.0069525764685496,0.0647482014388489
17-2199.05,16474,0.0629669095078607,0.0719424460431654
17-2199.05,16475,0.0081157630088784,0.0647482014388489
17-2199.05,16479,0.0057365861851757,0.0431654676258992
17-2199.05,16481,0.0027389197699362,0.0431654676258992
17-2199.05,16483,0.0244479138169585,0.0359712230215827
17-2199.06,16484,0.0033679547555703,0.0289855072463768
17-2199.06,16485,0.0239340790086953,0.0289855072463768
17-2199.06,16486,0.0056346014294695,0.0289855072463768
17-2199.06,16487,0.0070484738394856,0.0217391304347826
17-2199.06,16488,0.0069581434142335,0.0144927536231884
17-2199.06,16490,0.013164935798887,0.0217391304347826
17-2199.06,16493,0.0028203372330408,0.0217391304347826
17-2199.06,16494,0.0258095497396182,0.0579710144927536
17-2199.06,16495,0.0066266327547397,0.0289855072463768
17-2199.06,16496,0.0076732022149559,0.036231884057971
17-2199.06,16497,0.0196527596166939,0.072463768115942
17-2199.06,16498,0.0095002821298551,0.0434782608695652
17-2199.06,16499,0.0067386579303907,0.036231884057971
17-2199.06,16500,0.0071951100342064,0.0289855072463768
17-2199.06,16501,0.0105867393913009,0.0289855072463768
17-2199.06,16502,0.0115905742715691,0.036231884057971
17-2199.06,16504,0.008650997649471,0.0579710144927536
17-2199.06,16505,0.0101769342977381,0.0507246376811594
17-2199.06,16506,0.0072505510265896,0.0434782608695652
17-2199.06,16507,0.0057973261705181,0.0434782608695652
17-2199.06,16508,0.0080357996513066,0.0507246376811594
17-2199.10,16549,0.008363838725595,0.0465116279069767
17-2199.10,16550,0.0161845345745881,0.0620155038759689
17-2199.10,16553,0.0094965462430571,0.0542635658914728
17-2199.10,16554,0.0007404497573238,0.0542635658914728
17-2199.10,16556,0.0012426168887987,0.0697674418604651
17-2199.10,16557,0.0065816525184283,0.0465116279069767
17-2199.10,16559,0.0161592904730981,0.0620155038759689
19-1029.01,16777,0.0419413746758053,0.04
19-1029.01,16781,0.0142153051715631,0.0533333333333333
19-1029.01,16784,0.0096705115416399,0.0266666666666666
19-1029.01,16785,0.0345075873615192,0.04
19-1029.01,16786,0.0247399890598216,0.08
19-1029.01,16787,0.013546760825056,0.0533333333333333
19-1029.01,16788,0.0090001144216004,0.04
19-1029.01,16789,0.0134926994268396,0.08
19-1029.01,16790,0.0173114822475059,0.08
19-1029.01,16791,0.0141319783787798,0.0666666666666666
19-1029.01,16792,0.0113862798805886,0.0533333333333333
19-1029.01,16793,0.031773206172455,0.0533333333333333
19-1029.01,16794,0.0348261031082323,0.0533333333333333
19-1029.01,16795,0.0270860098895996,0.1333333333333333
19-4099.01,16955,0.0069196891737987,0.0144927536231884
19-4099.01,16956,0.0878253385013686,0.0579710144927536
19-4099.01,16957,0.0293912335587743,0.0217391304347826
19-4099.01,16958,0.006916215189519,0.0072463768115942
19-4099.01,16959,0.0497424958678032,0.0217391304347826
19-4099.01,16960,0.0043924641404962,0.0072463768115942
19-4099.01,16961,0.0802439724577211,0.0289855072463768
19-4099.01,16962,0.0031470749163229,0.0217391304347826
19-4099.01,16963,0.0041388412633644,0.0072463768115942
19-4099.01,16964,0.0225786480801678,0.0434782608695652
19-4099.01,16965,0.0117286313687612,0.0217391304347826
19-4099.01,16966,0.0314942061401903,0.0144927536231884
19-4099.01,16967,0.039692477405657,0.0289855072463768
19-4099.01,16968,0.019534515273609,0.0144927536231884
19-4099.01,16969,0.012379396081743,0.0072463768115942
19-4099.01,16970,0.0266220913472781,0.0289855072463768
19-4099.01,16971,0.0250341507224155,0.0217391304347826
19-4099.01,16972,0.0689846000157996,0.036231884057971
19-4099.01,16973,0.0330624363834591,0.0289855072463768
19-4099.01,16974,0.0926445041676435,0.1159420289855072
19-4099.01,16975,0.0471555788173142,0.0289855072463768
19-4099.01,16976,0.008045884786915,0.0144927536231884
19-4099.01,16977,0.0665070294740552,0.0869565217391304
19-4099.01,16978,0.040087455365906,0.0434782608695652
19-4099.01,16979,0.0827930212749017,0.0579710144927536
19-4099.01,16980,0.0989380482250144,0.217391304347826
19-4099.03,16981,0.0327776821646074,0.0318471337579617
19-4099.03,16982,0.0343850782446956,0.0254777070063694
19-4099.03,16983,0.0179746402028325,0.0445859872611464
19-4099.03,16984,0.0116716007041867,0.0318471337579617
19-4099.03,16985,0.0134234934972449,0.0382165605095541
19-4099.03,16986,0.1036827214677788,0.0636942675159235
19-4099.03,16987,0.0232155103690649,0.0382165605095541
19-4099.03,16989,0.0204445785356289,0.0445859872611464
19-4099.03,16990,0.0716722068430626,0.0509554140127388
19-4099.03,16991,0.1262878934304029,0.0764331210191082
19-4099.03,16992,0.0189347662062334,0.0254777070063694
19-4099.03,16993,0.0907620705146396,0.0509554140127388
19-4099.03,16994,0.0630961528060902,0.0573248407643312
19-4099.03,16995,0.0168468829861639,0.0254777070063694
19-4099.03,16996,0.0307990719786998,0.0382165605095541
19-4099.03,16997,0.100248169001935,0.0636942675159235
19-4099.03,16998,0.113143084973618,0.0764331210191082
19-4099.03,16999,0.1106343960731141,0.1019108280254777
29-1229.01,17063,0.0898200022479405,0.1298701298701298
29-1229.01,17064,0.0153273318087619,0.0194805194805194
29-1229.01,17065,0.0216161676901034,0.0259740259740259
29-1229.01,17066,0.0870157276408934,0.0519480519480519
29-1229.01,17067,0.0833345591595127,0.1038961038961039
29-1229.01,17068,0.0667550837644483,0.1038961038961039
29-1229.01,17069,0.0929393916756816,0.0779220779220779
29-1229.01,17070,0.0783803486525852,0.0649350649350649
29-1229.01,17071,0.0895736652207397,0.0649350649350649
29-1229.01,17072,0.0519502166206773,0.0389610389610389
29-1229.01,17073,0.0625942748680197,0.0389610389610389
29-1229.01,17074,0.073494010561915,0.0519480519480519
29-1229.01,17075,0.0283506451819501,0.0389610389610389
29-1229.01,17076,0.0913707287388865,0.1558441558441558
29-1213.00,17077,0.0198125509582297,0.0132450331125827
29-1213.00,17078,0.1052141472601902,0.1059602649006622
29-1213.00,17079,0.0288936798724976,0.0264900662251655
29-1213.00,17081,0.0249944705737252,0.0397350993377483
29-1213.00,17082,0.0196207476069604,0.0264900662251655
29-1213.00,17083,0.0115470707455448,0.0264900662251655
29-1213.00,17084,0.02820543138492,0.0198675496688741
29-1213.00,17085,0.0794065812723794,0.0264900662251655
29-1213.00,17087,0.0579662222090496,0.0529801324503311
29-1213.00,17088,0.0114707101556741,0.0331125827814569
29-1213.00,17089,0.061459557075448,0.0397350993377483
29-1213.00,17090,0.0766035314735536,0.1059602649006622
29-1213.00,17091,0.0382604768385403,0.0397350993377483
29-1213.00,17092,0.0840184330010411,0.0794701986754966
29-1213.00,17093,0.0942870488862447,0.0529801324503311
29-1213.00,17094,0.1052459638716271,0.1324503311258278
29-1213.00,17095,0.0964977010428483,0.1589403973509933
29-1217.00,17109,0.0081836919314132,0.0242424242424242
29-1217.00,17110,0.0296883227198035,0.0242424242424242
29-1217.00,17111,0.0089262046771055,0.0242424242424242
29-1217.00,17112,0.0183703220585101,0.0121212121212121
29-1217.00,17113,0.0521174050877375,0.0242424242424242
29-1217.00,17114,0.0362518015620821,0.0484848484848484
29-1217.00,17115,0.0297913525163377,0.0121212121212121
29-1217.00,17116,0.0241546371116273,0.0242424242424242
29-1217.00,17117,0.0729105729573201,0.0484848484848484
29-1217.00,17118,0.0066103670131567,0.0121212121212121
29-1217.00,17119,0.0601182358887108,0.1212121212121212
29-1217.00,17120,0.0169831178693058,0.0242424242424242
29-1217.00,17121,0.0617339333606254,0.0363636363636363
29-1217.00,17122,0.0251268009951179,0.0121212121212121
29-1217.00,17123,0.0759552996272259,0.0969696969696969
29-1217.00,17124,0.0681108967254726,0.0484848484848484
29-1217.00,17125,0.0641647879715329,0.0606060606060606
29-1217.00,17126,0.0696382851714205,0.0484848484848484
29-1217.00,17127,0.0043890033664088,0.006060606060606
29-1217.00,17128,0.0434507022714025,0.0363636363636363
29-1217.00,17129,0.0303364913428536,0.0242424242424242
29-1217.00,17130,0.0540879547293279,0.0606060606060606
29-1217.00,17131,0.0554696985825503,0.0727272727272727
29-1217.00,17132,0.0834301144629503,0.0969696969696969
29-1241.00,17159,0.0384177692817081,0.0253164556962025
29-1241.00,17160,0.0147538770069642,0.0126582278481012
29-1241.00,17161,0.0018179184087356,0.0253164556962025
29-1241.00,17162,0.1002418740867853,0.0253164556962025
29-1241.00,17163,0.0997220655272526,0.0379746835443038
29-1241.00,17164,0.0005868077911666,0.0189873417721519
29-1241.00,17165,0.025892854179769,0.0253164556962025
29-1241.00,17166,0.0587218819067118,0.050632911392405
29-1241.00,17167,0.1067119233244236,0.1012658227848101
29-1241.00,17168,0.0572860519401041,0.0253164556962025
29-1241.00,17169,0.0664587304542501,0.0379746835443038
29-1241.00,17170,0.0753141473138065,0.0632911392405063
29-1241.00,17171,0.0900847863805204,0.050632911392405
29-1241.00,17172,0.0157008990651056,0.050632911392405
29-1241.00,17173,0.0159180345443472,0.1518987341772152
29-1241.00,17174,0.0395400385842205,0.0189873417721519
29-1241.00,17175,0.1036068847700429,0.1518987341772152
29-1241.00,17176,0.089223455434085,0.1265822784810126
29-1222.00,17178,0.0338488883277293,0.0476190476190476
29-1222.00,17179,0.037224591595631,0.0357142857142857
29-1222.00,17180,0.037008407775892,0.0357142857142857
29-1222.00,17181,0.0124394244319648,0.0178571428571428
29-1222.00,17182,0.0227381608066382,0.0297619047619047
29-1222.00,17183,0.0084330667217991,0.0238095238095238
29-1222.00,17184,0.0017605657984628,0.0238095238095238
29-1222.00,17185,0.0249847335262768,0.0357142857142857
29-1222.00,17186,0.0175062865557423,0.0178571428571428
29-1222.00,17187,0.1022687028287583,0.0595238095238095
29-1222.00,17188,0.0277048225464907,0.0238095238095238
29-1222.00,17189,0.0121783262385555,0.0238095238095238
29-1222.00,17190,0.1332079400362567,0.119047619047619
29-1222.00,17191,0.0473635127849502,0.0952380952380952
29-1222.00,17192,0.0632111162379024,0.0595238095238095
29-1222.00,17193,0.0450310034109508,0.0476190476190476
29-1222.00,17194,0.1390140589971795,0.1785714285714285
29-1222.00,17195,0.1337977011386162,0.119047619047619
29-1229.04,17196,0.049073086190425,0.0432432432432432
29-1229.04,17197,0.018193698012665,0.0324324324324324
29-1229.04,17198,0.1058562670585394,0.0648648648648648
29-1229.04,17199,0.0665578542563475,0.0648648648648648
29-1229.04,17200,0.1113992464908769,0.1297297297297297
29-1229.04,17201,0.1209953120372595,0.1297297297297297
29-1229.04,17202,0.0321403371151258,0.054054054054054
29-1229.04,17203,0.0816577761557486,0.0756756756756756
29-1229.04,17204,0.0798228964889974,0.027027027027027
29-1229.04,17205,0.0752124133532448,0.0432432432432432
29-1229.04,17206,0.0486255345131877,0.054054054054054
29-1229.04,17207,0.0276661213871885,0.0864864864864864
29-1229.04,17208,0.0699765383010789,0.0162162162162162
29-1229.04,17209,0.0185219654845782,0.027027027027027
29-1229.04,17210,0.0943009531547363,0.1513513513513513
29-1224.00,17231,0.0115259469319044,0.0174927113702623
29-1224.00,17234,0.0059546546793633,0.0233236151603498
29-1224.00,17235,0.02400985539683,0.0174927113702623
29-1224.00,17236,0.0211921536664654,0.0116618075801749
29-1224.00,17239,0.1234622507618536,0.0932944606413994
29-1224.00,17241,0.0110591088732834,0.0116618075801749
29-1224.00,17242,0.1194104354094951,0.1399416909620991
29-1224.00,17243,0.1236458008288075,0.0349854227405247
29-1224.00,17245,0.0594230770985429,0.0466472303206997
29-1224.00,17246,0.0455851303533003,0.0174927113702623
29-1224.00,17248,0.0826878871988703,0.0699708454810495
29-1224.00,17249,0.0694159107109041,0.0174927113702623
29-1224.00,17250,0.0438332346555304,0.0174927113702623
29-1224.00,17251,0.0343249460414127,0.0174927113702623
29-1224.00,17252,0.0755848615930357,0.0466472303206997
29-1224.00,17253,0.0213447529932416,0.0466472303206997
29-1224.00,17254,0.1275399928071584,0.2099125364431487
29-1229.06,17255,0.0184584810956031,0.0103092783505154
29-1229.06,17256,0.0023777009580761,0.0051546391752577
29-1229.06,17257,0.0448236896551013,0.0206185567010309
29-1229.06,17258,0.0230264808413915,0.0154639175257731
29-1229.06,17259,0.003951566253414,0.0103092783505154
29-1229.06,17260,0.0096953219871697,0.0154639175257731
29-1229.06,17261,0.0168998439980424,0.0051546391752577
29-1229.06,17262,0.004322090378675,0.0206185567010309
29-1229.06,17263,0.0220971081040498,0.0154639175257731
29-1229.06,17264,0.0174733446194092,0.0618556701030927
29-1229.06,17265,0.0895711595501751,0.1030927835051546
29-1229.06,17266,0.052930535504453,0.0412371134020618
29-1229.06,17267,0.0529558522963361,0.0206185567010309
29-1229.06,17268,0.0962838042655396,0.1030927835051546
29-1229.06,17269,0.0255590684123565,0.0257731958762886
29-1229.06,17270,0.0393027516881918,0.0309278350515463
29-1229.06,17271,0.0285548525526297,0.0103092783505154
29-1229.06,17272,0.0576651165698257,0.0206185567010309
29-1229.06,17273,0.0839411641564772,0.0515463917525773
29-1229.06,17274,0.0089263297996147,0.0206185567010309
29-1229.06,17275,0.0347250592101856,0.0309278350515463
29-1229.06,17276,0.0209519369462209,0.0412371134020618
29-1229.06,17277,0.0007009104858439,0.0103092783505154
29-1229.06,17278,0.0495216940708778,0.0515463917525773
29-1229.06,17279,0.0066738022957462,0.0206185567010309
29-1229.06,17280,0.058566022160535,0.0824742268041237
29-1229.06,17281,0.1300443121440578,0.1546391752577319
29-1229.03,17282,0.0316168517029597,0.0285714285714285
29-1229.03,17283,0.1387125727874988,0.1428571428571428
29-1229.03,17284,0.0549931724239593,0.0428571428571428
29-1229.03,17285,0.0363927555317468,0.0142857142857142
29-1229.03,17286,0.0808154161734815,0.0571428571428571
29-1229.03,17287,0.0370030822990629,0.0857142857142857
29-1229.03,17288,0.0776684006550015,0.0857142857142857
29-1229.03,17289,0.0834770993298425,0.0285714285714285
29-1229.03,17290,0.0680557226451974,0.0285714285714285
29-1229.03,17291,0.0165927349787877,0.1142857142857142
29-1229.03,17293,0.1284749727590872,0.0714285714285714
29-1229.03,17294,0.0761107393968845,0.0571428571428571
29-1229.03,17295,0.121325511032467,0.2142857142857142
29-1071.01,17296,0.1302913984552563,0.0384615384615384
29-1071.01,17297,0.0219484235387702,0.0256410256410256
29-1071.01,17298,0.0180456394440354,0.0256410256410256
29-1071.01,17299,0.0074211335953388,0.0192307692307692
29-1071.01,17300,0.0914221396867407,0.0641025641025641
29-1071.01,17301,0.1155671422979542,0.0769230769230769
29-1071.01,17302,0.0211154260556517,0.0128205128205128
29-1071.01,17303,0.0714374460557249,0.0512820512820512
29-1071.01,17304,0.079056660623382,0.0512820512820512
29-1071.01,17305,0.1193338774114009,0.1923076923076923
29-1071.01,17306,0.0116684133572483,0.0256410256410256
29-1071.01,17307,0.0318405766152574,0.0512820512820512
29-1071.01,17308,0.0267554192124079,0.032051282051282
29-1071.01,17309,0.0494926220752454,0.0384615384615384
29-1071.01,17310,0.1252045516807006,0.1923076923076923
29-1071.01,17311,0.0793991298948846,0.1025641025641025
29-2092.00,17439,0.1456229129105282,0.1320754716981132
29-2092.00,17440,0.1391019137466709,0.1698113207547169
29-2092.00,17441,0.1104665580449489,0.1132075471698113
29-2092.00,17442,0.0521362551891528,0.0754716981132075
29-2092.00,17443,0.1508825307592134,0.0943396226415094
29-2092.00,17444,0.0199210033816111,0.0283018867924528
29-2092.00,17445,0.0415082185651159,0.0943396226415094
29-2092.00,17446,0.1785597867176957,0.1132075471698113
29-2092.00,17447,0.0217654334154357,0.0566037735849056
29-2092.00,17448,0.0145483465385744,0.0283018867924528
29-9099.01,17465,0.0100542391058186,0.04
29-9099.01,17466,0.0377590479417803,0.1066666666666666
29-9099.01,17467,0.0096221596510898,0.0533333333333333
29-9099.01,17468,0.012550469952704,0.02
29-9099.01,17469,0.0103534809187405,0.0133333333333333
29-9099.01,17470,0.0124327012018421,0.0133333333333333
29-9099.01,17471,0.0428445085037142,0.02
29-9099.01,17472,0.0888796693094875,0.08
29-9099.01,17473,0.0394300833734902,0.04
29-9099.01,17475,0.02533862619998,0.0066666666666666
29-9099.01,17476,0.0516886702425586,0.0466666666666666
29-9099.01,17477,0.0020780484648123,0.0033333333333333
29-9099.01,17478,0.0166463217887533,0.04
29-9099.01,17479,0.0009497369188187,0.0066666666666666
29-9099.01,17480,0.0195258378420095,0.0066666666666666
29-9099.01,17481,0.0830511116907071,0.0533333333333333
29-9099.01,17482,0.0774407272760213,0.08
29-9099.01,17483,0.0283398824206179,0.0333333333333333
29-9099.01,17484,0.0188227702289104,0.0533333333333333
29-9099.01,17485,0.053758511426191,0.0533333333333333
29-9099.01,17486,0.0057065879358952,0.0266666666666666
29-9099.01,17487,0.026714671663723,0.0266666666666666
29-9099.01,17488,0.0203693997253844,0.0066666666666666
29-9099.01,17492,0.0048974672679151,0.0066666666666666
29-9099.01,17493,0.0493889030341188,0.0266666666666666
29-9099.01,17494,0.0022764242044154,0.0033333333333333
29-9099.01,17495,0.0439676250385793,0.0066666666666666
29-9099.01,17496,0.0176466033727601,0.0066666666666666
29-9099.01,17498,0.0377846582325827,0.0133333333333333
29-9099.01,17499,0.0247643157915196,0.0066666666666666
31-9099.01,17531,0.0137489452118796,0.0530973451327433
31-9099.01,17532,0.1302002995730879,0.3185840707964602
31-9099.01,17533,0.1311422649347517,0.1769911504424778
31-9099.01,17534,0.1160876696016972,0.0884955752212389
31-9099.01,17535,0.1264867525747767,0.1415929203539823
31-9099.01,17536,0.0055504542694293,0.0176991150442477
31-9099.01,17539,0.1070487137152779,0.0884955752212389
31-9099.01,17540,0.0325619848817648,0.0265486725663716
31-9099.01,17541,0.0849428317071152,0.0619469026548672
33-9099.02,17560,0.0842204070887041,0.074074074074074
33-9099.02,17561,0.0707613482370896,0.1185185185185185
33-9099.02,17562,0.0107747980101095,0.0296296296296296
33-9099.02,17563,0.037788242480943,0.0592592592592592
33-9099.02,17564,0.0525017619273845,0.0444444444444444
33-9099.02,17565,0.0557815219126621,0.0592592592592592
33-9099.02,17566,0.0590784061572069,0.0296296296296296
33-9099.02,17567,0.0514091572819734,0.0888888888888888
33-9099.02,17568,0.0703843712694593,0.0592592592592592
33-9099.02,17569,0.0953522100769474,0.1481481481481481
33-9099.02,17570,0.0420208547808817,0.0592592592592592
33-9099.02,17571,0.0291257943528956,0.0148148148148148
33-9099.02,17572,0.0297826306279049,0.0296296296296296
33-9099.02,17573,0.0710445948934614,0.0444444444444444
33-9099.02,17575,0.0134179219388319,0.0444444444444444
33-9099.02,17576,0.0076351434464342,0.0148148148148148
33-9099.02,17577,0.0152309604244378,0.0222222222222222
33-9099.02,17578,0.0782753248719461,0.0296296296296296
33-9099.02,17579,0.0419363120919975,0.0148148148148148
35-3023.01,17581,0.1003323312904712,0.2508710801393728
35-3023.01,17582,0.0692388566675741,0.0975609756097561
35-3023.01,17583,0.0603126637278426,0.0557491289198606
35-3023.01,17584,0.0169607276199074,0.0069686411149825
35-3023.01,17585,0.0840133833691921,0.0418118466898954
35-3023.01,17586,0.0313195821944518,0.0209059233449477
35-3023.01,17587,0.0583911170409838,0.0209059233449477
35-3023.01,17588,0.0950620228457592,0.1393728222996515
35-3023.01,17589,0.0797547167678874,0.048780487804878
35-3023.01,17590,0.0461209876314545,0.0348432055749128
35-3023.01,17591,0.0846527236005979,0.1393728222996515
35-3023.01,17592,0.0283791863297588,0.0209059233449477
35-3023.01,17593,0.0408726665331755,0.0139372822299651
35-3023.01,17594,0.0352285438984993,0.0209059233449477
35-3023.01,17595,0.0076242787004737,0.0069686411149825
35-3023.01,17596,0.0421106332001722,0.0034843205574912
35-3023.01,17597,0.0604754676185702,0.0418118466898954
35-3023.01,17598,0.0330831728774068,0.0209059233449477
35-3023.01,17599,0.0260669380858207,0.0139372822299651
11-9179.02,17600,0.0296480443549636,0.0372093023255813
11-9179.02,17601,0.0748083455263567,0.0465116279069767
11-9179.02,17602,0.0192907226333072,0.0372093023255813
11-9179.02,17603,0.0301600935881809,0.0465116279069767
11-9179.02,17604,0.0170688950959302,0.027906976744186
11-9179.02,17605,0.088970290967154,0.0651162790697674
11-9179.02,17606,0.0239186530639447,0.0372093023255813
11-9179.02,17607,0.0084553282230621,0.0186046511627906
11-9179.02,17608,0.0140603636776003,0.055813953488372
11-9179.02,17609,0.0362099922573571,0.0744186046511627
11-9179.02,17610,0.0532696589569977,0.1116279069767441
11-9179.02,17612,0.0935168632190947,0.0930232558139534
11-9179.02,17613,0.0356945699672065,0.055813953488372
11-9179.02,17615,0.0132625171909044,0.055813953488372
11-9179.02,17616,0.0335883097775982,0.027906976744186
11-9179.02,17617,0.0941064611217869,0.0372093023255813
11-9179.02,17619,0.1358189777223694,0.055813953488372
11-9179.02,17620,0.0678351752078042,0.0744186046511627
41-4011.07,17654,0.0770768357550791,0.1666666666666666
41-4011.07,17655,0.10886253566112,0.125
41-4011.07,17656,0.1011216848167752,0.0625
41-4011.07,17657,0.0525257165218995,0.1041666666666666
41-4011.07,17658,0.0871141061072291,0.0833333333333333
41-4011.07,17659,0.0565939574888488,0.0416666666666666
41-4011.07,17660,0.046456914164459,0.03125
41-4011.07,17661,0.0953679792752162,0.0833333333333333
41-4011.07,17662,0.0469463520766597,0.0520833333333333
41-4011.07,17663,0.1078261033838072,0.1041666666666666
41-4011.07,17664,0.1187375488824036,0.0833333333333333
41-4011.07,17665,0.0558571165583344,0.0416666666666666
41-4011.07,17666,0.0455131493081676,0.0208333333333333
29-2099.08,17667,0.1173112970868388,0.1415929203539823
29-2099.08,17668,0.2041803117824817,0.1769911504424778
29-2099.08,17669,0.0339503878676805,0.1769911504424778
29-2099.08,17670,0.1404556975618985,0.1415929203539823
